person,user_name,user_screen_name,created_at,full_text,full_text_norm,entities_user_mentions,entities_hashtags,favorite_count,retweet_count,reply_count
Jokowi,Joko Widodo,jokowi,2019-03-27T04:10:00Z,"Peuhaba, Lhokseumawe! Inilah kota tempat saya bekerja pertama kali setamat kuliah di UGM. Lhokseumawe berada di lintas timur Sumatra, jalur vital distribusi dan perdagangan Aceh. Saya ingin Aceh menjadi bagian dari terwujudnya fondasi menuju Indonesia maju.",peuhaba lhokseumawe kota kali setamat kuliah ugm lhokseumawe lintas timur sumatra jalur vital distribusi perdagangan aceh aceh terwujudnya fondasi indonesia maju,NA,NA,8870,1648,376
Jokowi,Joko Widodo,jokowi,2019-03-27T01:01:00Z,Laut adalah masa depan Indonesia. Menjaga laut adalah menjaga Indonesia.,laut indonesia menjaga laut menjaga indonesia,NA,NA,24077,7997,905
Jokowi,Joko Widodo,jokowi,2019-03-26T13:54:00Z,"Bukan hendak berpose romantis di atas panggung, tapi warga Dumai juga memanggil-manggil Ibu Negara untuk mendekat. Selamat malam.",berpose romantis panggung warga dumai memanggil panggil negara,NA,NA,9915,2216,694
Jokowi,Joko Widodo,jokowi,2019-03-26T12:21:00Z,"Apo kesah, Dumai? Bukan pedang sembarang pedang, pedang dibawa dari Sukaramai. Bukan datang sembarang datang, datang ku karena cinta kepada orang Dumai.",apo kesah dumai pedang sembarang pedang pedang dibawa sukaramai sembarang cinta orang dumai,NA,NA,12735,2705,658
Jokowi,Joko Widodo,jokowi,2019-03-26T07:27:00Z,"Di negeri ini, kesempatan kita setara. Bukan hanya setara untuk meraih cita-cita, juga ruang yang sama untuk berperan membawa Indonesia yang maju. Kalian siap?",negeri kesempatan setara setara meraih cita cita ruang berperan bawa indonesia maju,NA,NA,24419,8240,1487
Jokowi,Joko Widodo,jokowi,2019-03-26T04:00:00Z,"Warga Malang dari berbagai latar berbaur di GOR Ken Arok, kemarin. Kota ini sejuk, bukan hanya karena letaknya, tapi karakter penduduknya yang ramah. Masjid Jami’ dan Gereja Immanuel di kota ini berjejer berdekatan. Malang adalah Indonesia yang sebenar-benarnya.",warga malang latar berbaur gor ken arok kemarin kota sejuk letaknya karakter penduduknya ramah masjid jami gereja immanuel kota berjejer berdekatan malang indonesia benarnya,NA,NA,7646,2010,516
Jokowi,Joko Widodo,jokowi,2019-03-26T00:54:00Z,"Selamat Pagi, Indonesia...",indonesia,NA,NA,11345,2851,746
Jokowi,Joko Widodo,jokowi,2019-03-25T13:17:00Z,"Semasa kecil saya senang main bola, tapi tidak pernah memecahkan kaca jendela rumah tetangga. Cak Lontong penasaran, Berarti, Bapak ahli menggiring bola? Nggak juga. Saya main bola di posisi apa?",senang main bola memecahkan kaca jendela rumah tetangga lontong penasaran ahli menggiring bola main bola posisi,NA,NA,11896,2381,496
Jokowi,Joko Widodo,jokowi,2019-03-25T11:58:00Z,"Kelendi kabare, Banyuwangi? Sae nggih, sae?",kelendi kabare banyuwangi sae nggih sae,NA,NA,10859,2257,512
Jokowi,Joko Widodo,jokowi,2019-03-25T08:18:00Z,"Sepanjang tahun 2015-2019 ini, pemerintah membangun, melanjutkan, dan menyelesaikan pembangunan 15 bandara baru di berbagai pelosok Tanah Air, selain membenahi 439 bandara lama.",pemerintah membangun melanjutkan menyelesaikan pembangunan fifteen bandara pelosok tanah air membenahi fourhundredthirty- bandara,NA,NA,9545,2693,619
Jokowi,Joko Widodo,jokowi,2019-03-25T04:00:00Z,"Ribuan warga Banten tumpah ruah ke jalan-jalan dari alun-alun menuju Stadion Maulana Yusuf di Kota Serang, hari Minggu kemarin. Saya menembus kemeriahan serupa karnaval itu dengan kereta kuda. Terima kasih, Banten.",ribuan warga banten tumpah ruah jalan jalan alun alun stadion maulana yusuf kota serang minggu kemarin menembus kemeriahan karnaval kereta kuda banten,NA,NA,9032,1921,552
Jokowi,Joko Widodo,jokowi,2019-03-25T01:52:00Z,"Kereta MRT Jakarta telah hadir di ibu kota, membawa budaya baru transportasi Indonesia yang cepat, nyaman, dan terintegrasi dengan moda lainnya. Mari, manfaatkan dan jaga bersama-sama. Jangan buang sampah di MRT dan stasiun, biasakan tertib dan antre, jangan berdesak-desakan.",kereta mrt jakarta hadir kota bawa budaya transportasi indonesia cepat nyaman terintegrasi moda mari manfaat jaga buang sampah mrt stasiun biasakan tertib antre berdesak desakan,NA,NA,16722,4864,831
Jokowi,Joko Widodo,jokowi,2019-03-24T10:50:00Z,"Baru fase pertama 16 km, tapi MRT jalur Lebak Bulus-Bundaran HI yang saya resmikan pagi ini adalah peradaban baru bagi Indonesia. Bersamaan dengan itu, kita mulai pembangunan MRT fase kedua rute Bundaran HI-Kota. Terima kasih kepada semua pihak yang memungkinkan ini terwujud.",fase sixteen mrt jalur lebak bulus bundaran resmikan pagi peradaban indonesia bersamaan pembangunan mrt fase rute bundaran kota terwujud,NA,NA,15459,3895,903
Jokowi,Joko Widodo,jokowi,2019-03-24T03:47:00Z,"Selamat pagi Jakarta! Ribuan orang memadati kawasan Bundaran HI, ikut menjadi saksi sejarah atas beroperasinya kereta bawah tanah pertama di Indonesia, Moda Raya Terpadu -- fasilitas transportasi publik seperti di kota-kota London, Tokyo, Hong Kong, New York, atau Singapura.",jakarta ribuan orang memadati kawasan bundaran saksi sejarah beroperasinya kereta tanah indonesia moda raya terpadu fasilitas transportasi publik kota kota london tokyo hong kong york singapura,NA,NA,18058,4576,1254
Jokowi,Joko Widodo,jokowi,2019-03-24T02:05:00Z,"Lama berkawan lalu musuhan, lama bertetangga lalu tak saling bicara. Semua hanya karena beda pilihan. Padahal pesta demokrasi berlangsung hanya lima tahun sekali. Pangkat, jabatan, dan kekuasaan ini fana. Persatuanlah yang abadi.",berkawan musuh bertetangga bicara beda pilihan pesta demokrasi pangkat jabatan kekuasaan fana persatuanlah abadi,NA,NA,25287,10204,2589
Jokowi,Joko Widodo,jokowi,2019-03-24T01:23:00Z,"Ini pesan dari Bisri Mustofa, santri Pondok Pesantren Salafi Induk Magelang, yang saya temui semalam. Pertama, jangan lupa bahagia. Taat kepada Gusti Allah. Takzim kaleh pemerintah. Nderek kalih syekh. Tersenyum dalam keadaan apapun. Kedua, ojo nesu. Jangan suka marah-marah.",pesan bisri mustofa santri pondok pesantren salafi induk magelang temui semalam lupa bahagia taat gusti allah takzim kaleh pemerintah nderek kalih syekh tersenyum apapun nesu suka marah marah,NA,NA,8326,1781,410
Jokowi,Joko Widodo,jokowi,2019-03-23T11:37:00Z,"Ribuan penari pendet, tetabuhan gamelan, dan masyarakat yang tumpah ruah ke jalanan, memeriahkan peresmian Pasar Badung, semalam. Pasar rakyat ini adalah ikon baru ekonomi kerakyatan di Kota Denpasar. Selamat kepada masyarakat Bali. Mari jaga pasar ini selalu bersih.",ribuan penari pendet tetabuhan gamelan masyarakat tumpah ruah jalan memeriahkan peresmian pasar badung semalam pasar rakyat ikon ekonomi kerakyatan kota denpasar selamat masyarakat bali mari jaga pasar bersih,NA,NA,13184,2864,568
Jokowi,Joko Widodo,jokowi,2019-03-23T08:00:00Z,"PKI, antek asing, anti-Islam, anti-ulama, akan melarang azan, menghapus pelajaran agama.” Itu sebagian fitnah dan hoaks kepada saya. Belum yang menghina keluarga saya. Selama 4,5 tahun, fitnah dan hoaks itu saya diamkan. Tetapi hari ini saya sampaikan: saya akan lawan!",pki antek asing anti islam anti ulama melarang azan menghapus pelajaran agama fitnah hoaks menghina keluarga fitnah hoaks diamkan lawan,NA,NA,30460,14343,4842
Jokowi,Joko Widodo,jokowi,2019-03-23T04:48:00Z,"Bertemu tokoh dan masyarakat Bali, semalam, dalam simakrama di Denpasar. Hadir para sulinggih, pemangku, perbekel dan lurah, bendesa adat, kelian subak, dan anak-anak muda Sekehe Taruna. Mereka adalah para penjaga terdepan kebudayaan Bali, pembela terkuat krama dan tanah Bali.",bertemu tokoh masyarakat bali semalam simakrama denpasar hadir sulinggih pemangku perbekel lurah bendesa adat kelian subak anak anak muda sekehe taruna penjaga terdepan kebudayaan bali pembela terkuat krama tanah bali,NA,NA,6902,1436,215
Jokowi,Joko Widodo,jokowi,2019-03-23T00:31:00Z,"Kalau saya jalan-jalan ke mal, saya selalu menggandeng tangan istri saya. Mau pamer kemesraan? Tentu tidak. Cak Lontong penasaran: “Lalu, kenapa digandeng?”",jalan jalan mal menggandeng tangan istri pamer kemesraan lontong penasaran digandeng,NA,NA,16287,4448,825
Jokowi,Joko Widodo,jokowi,2019-03-22T13:51:00Z,"Pagi di Jakarta, siang hari di Lombok, dan sore sudah di Bali. Di setiap tempat bertemu banyak orang, bersalaman, berswafoto, ditarik-tarik, diuyel-uyel. Tapi, saya senang. Bertemu warga, melihat wajah mereka yang riang gembira dan optimistis, rasa lelah saya sirna seketika.",pagi jakarta siang lombok sore bali bertemu orang bersalaman berswafoto ditarik tarik diuyel uyel senang bertemu warga wajah riang gembira optimis lelah sirna,NA,NA,12990,2776,1018
Jokowi,Joko Widodo,jokowi,2019-03-22T11:22:00Z,"Rekonstruksi rumah warga NTB pasca gempa bumi masih berlangsung. Agar lebih lancar, saya minta Menteri BUMN agar baja ringan, semen, dan lain-lain kebutuhan konstruksi di sini, dikirim lebih banyak dan langsung dari pabriknya.",rekonstruksi rumah warga ntb pasca gempa bumi lancar menteri bumn baja ringan semen kebutuhan konstruksi dikirim langsung pabriknya,NA,NA,5914,1257,417
Jokowi,Joko Widodo,jokowi,2019-03-22T04:39:00Z,"Ini potret desa terpencil Indonesia yang sejak Indonesia merdeka, warganya hanya bisa melewati malam menanti kantuk datang. Setelah listrik menerangi desa, anak-anak bisa belajar selepas petang, ibu-ibu bisa menenun, dll. Listrik menyalakan harapan mereka akan masa depan.",potret desa terpencil indonesia indonesia merdeka warga melewati malam kantuk listrik terang desa anak anak belajar selepas petang menenun listrik menyalakan harapan,NA,NA,12640,3218,570
Jokowi,Joko Widodo,jokowi,2019-03-22T04:07:00Z,"Tiba di Bandar Udara Internasional Lombok, Nusa Tenggara Barat pukul sepuluh pagi ini. Di tengah berbagai agenda kerja, kita tidak melupakan daerah yang ditimpa bencana beberapa waktu lalu. Saya ke sini, antara lain untuk meninjau rekonstruksi rumah tahan gempa di Kota Mataram.",bandar udara internasional lombok nusa tenggara barat sepuluh pagi agenda kerja melupakan daerah ditimpa bencana meninjau rekonstruksi rumah tahan gempa kota mataram,NA,NA,6092,1129,291
Jokowi,Joko Widodo,jokowi,2019-03-22T01:29:00Z,"Kemarin, saya kembali menjajal naik MRT sebagai penumpang biasa. Jam lima sore saya ke halte Monas, naik bis Transjakarta dan turun di depan Hotel Pullman, jalan kaki ke Stasiun Bundaran HI, lalu naik MRT ke Lebak Bulus. Bis dan MRT sudah terintegrasi. Sudah siap beroperasi.",kemarin menjajal mrt penumpang jam sore halte monas bis transjakarta turun hotel pullman jalan kaki stasiun bundaran mrt lebak bulus bis mrt terintegrasi beroperasi,NA,NA,11613,2472,834
Jokowi,Joko Widodo,jokowi,2019-03-21T09:25:00Z,"Dulu, pos-pos lintas batas negara (PLBN) kita ada yang seperti kantor lurah dan kandang. Sekarang, tujuh PLBN sudah berubah jadi megah. Empat lainnya sedang dibangun. PLBN ini tidak sekadar gerbang masuk, tapi etalase bangsa kita sebagai sebuah negara besar.",pos pos lintas batas negara plbn kantor lurah kandang tujuh plbn berubah megah dibangun plbn gerbang masuk etalase bangsa negara,NA,NA,12361,3373,705
Jokowi,Joko Widodo,jokowi,2019-03-21T05:09:00Z,"Sampai 2015, Indonesia memiliki 231 bendungan, yang hanya menjangkau 11% wilayah pertanian. Bandingkan dengan China yang punya 110.000 waduk. Empat tahun ini, kita bangun 65 bendungan, sebagian sudah selesai. Jumlahnya memang masih jauh dari memadai, tapi kita sudah memulai.",twothousandfifteen indonesia memiliki twohundredthirty- bendungan menjangkau eleven wilayah pertanian banding china waduk bangun sixty- bendungan selesai memadai,NA,NA,8200,1951,523
Jokowi,Joko Widodo,jokowi,2019-03-21T01:42:00Z,"Pemerintah membagikan lampu surya untuk menerangi rumah-rumah warga di daerah terluar, terpencil, terdalam -- dari Papua, NTB, Bengkulu, sampai perbatasan -- yang belum terjangkau listrik. Lampu surya tak hanya menerangi rumah, tapi juga menyalakan harapan.",pemerintah membagikan lampu surya terang rumah rumah warga daerah triliun terpencil terdalam papua ntb bengkulu perbatasan terjangkau listrik lampu surya terang rumah menyalakan harapan,NA,NA,14390,3621,745
Jokowi,Joko Widodo,jokowi,2019-03-20T11:23:00Z,"Di antara para kader Angkatan Muda Pembaharuan Indonesia se-Indonesia di Kota Medan ini saya optimistis bahwa NKRI akan tetap terjaga sampai kapan pun. Salah satunya, karena anak-anak muda ini, yang teguh mengawal persatuan Indonesia, sejak AMPI dilahirkan sampai sekarang.",kader angkatan muda pembaharuan indonesia indonesia kota medan optimis nkri terjaga salah satunya anak anak muda teguh mengawal persatuan indonesia ampi dilahirkan,NA,NA,7119,1294,314
Jokowi,Joko Widodo,jokowi,2019-03-20T07:25:00Z,"“Beberapa kali saya alami, rantai sepeda saya putus di jalan. Tapi yang jelas rantai cinta saya dengan Bu Jokowi tidak putus.” Ciyeee, kata Cak Lontong. ",kali alami rantai sepeda putus jalan rantai cinta jokowi putus lontong,NA,NA,28422,8128,1447
Jokowi,Joko Widodo,jokowi,2019-03-20T02:15:00Z,"Menjajal MRT Jakarta bersama Gubernur DKI, kepala daerah sekitar Jakarta, dan warga. Saya naik dari Stasiun Bundaran HI, turun di Lebak Bulus, lalu kembali lagi. Hanya 30 menit sekali jalan. Saya senang masyarakat antusias. Semoga begitu juga nanti setelah MRT beroperasi.",menjajal mrt jakarta gubernur dki kepala daerah jakarta warga stasiun bundaran turun lebak bulus thirty menit jalan senang masyarakat antusias semoga mrt beroperasi,NA,NA,14762,3860,792
Jokowi,Joko Widodo,jokowi,2019-03-19T14:25:00Z,"Terselip di antara penumpang uji coba MRT di gerbong kereta bawah tanah di Jakarta hari ini, saya tetap merasa lapang. Lega oleh perasaan bahwa Indonesia akhirnya menapakkan kaki di peradaban baru sebagai salah satu negara yang punya jaringan transportasi massal mutakhir ini.",terselip penumpang uji coba mrt gerbong kereta tanah jakarta lapang lega perasaan indonesia menapakkan kaki peradaban salah negara jaringan transportasi massal mutakhir,NA,NA,14130,3574,817
Jokowi,Joko Widodo,jokowi,2019-03-19T12:19:00Z,"Desa Pujon Kidul di Malang punya bentang alam yang indah dan sejuk. Ketika Dana Desa turun tahun 2015, desa ini membentuk BUMD untuk memaksimalkan potensi pariwisatanya. Jadilah Desa Wisata Pujon Kidul ramai pengunjung dari mana-mana. Pariwisata hidup, ekonomi pun semarak.",desa pujon kidul malang bentang alam indah sejuk dana desa turun twothousandfifteen desa membentuk bumd memaksimalkan potensi pariwisatanya desa wisata pujon kidul ramai pengunjung pariwisata hidup ekonomi semarak,NA,NA,12198,3405,468
Jokowi,Joko Widodo,jokowi,2019-03-19T06:08:00Z,Pelabuhan Sibolga pernah berjaya sebagai salah satu simpul perdagangan di Sumatra. Kapal-kapal Eropa hilir-mudik ke pelabuhan itu. Kejayaan ini ingin kita bangkitkan kembali. Inilah wajah Pelabuhan Sibolga di Sumatra Utara setelah tiga tahun ditata dan dikembangkan lagi.,pelabuhan sibolga berjaya salah simpul perdagangan sumatra kapal kapal eropa hilir mudik pelabuhan kejayaan bangkitkan wajah pelabuhan sibolga sumatra utara ditata dikembangkan,NA,NA,16693,4393,783
Jokowi,Joko Widodo,jokowi,2019-03-18T10:22:00Z,"Tiga tahun tol laut, disparitas harga di sejumlah wilayah timur Indonesia turun 15-20 %. Volume distribusi logistik nasional naik dari 238 juta ton (2015), jadi 279 juta ton (2018).",tol laut disparitas harga wilayah timur indonesia turun volume distribusi logistik nasional twohundredthirty- juta ton twothousandfifteen twohundredseventy- juta ton,NA,NA,13096,3522,627
Jokowi,Joko Widodo,jokowi,2019-03-18T06:16:00Z,"Bertemu para pengemudi truk di Jakarta, kemarin, saya teringat almarhum ayah saya. Semasa hidupnya, ayah sempat menjadi pengemudi truk. Dari situlah, saya bisa bersekolah. Pengemudi truk ini profesi mulia: berperan menjaga pasokan pangan, salah satu penentu stabilitas harga.",bertemu pengemudi truk jakarta kemarin almarhum ayah hidupnya ayah pengemudi truk situlah bersekolah pengemudi truk profesi mulia berperan menjaga pasokan pangan salah penentu stabilitas harga,NA,NA,13257,2646,684
Jokowi,Joko Widodo,jokowi,2019-03-18T01:59:00Z,"Duka cita mendalam kepada seluruh keluarga korban banjir bandang di Sentani, Papua. Saat ini sementara proses evakuasi para korban dilakukan, penanganan bencana banjir langsung dikerjakan oleh tim gabungan Kementerian PUPR, BNPB dan BPBD, TNI, Polri, relawan dan warga setempat.",duka cita mendalam keluarga korban banjir bandang sentani papua proses evakuasi korban penanganan bencana banjir langsung tim gabungan kementerian pupr bnpb bpbd tni polri relawan warga,NA,NA,10065,2920,355
Jokowi,Joko Widodo,jokowi,2019-03-17T12:57:00Z,"Mengunjungi lokasi bekas ledakan bom di Gang Sekuntum, Kelurahan Pancuran Bambu di Kota Sibolga, siang ini bersama tokoh asal Sibolga, Pak Akbar Tandjung.",mengunjungi lokasi bekas ledakan bom gang sekuntum kelurahan pancuran bambu kota sibolga siang tokoh sibolga akbar tandjung,NA,NA,7046,1281,223
Jokowi,Joko Widodo,jokowi,2019-03-17T06:32:00Z,"Daniel di Sibolang Durian Medan, bernyanyi dengan lagu yang kocak. “Kamu pingin kaya, tapi kerjanya tidur aja. Tengok dong Pak Jokowi, di mana-mana ada.” Dia rindu saya bernyanyi. Kalau tidak, “ngasi sepeda pun nggak apa apa.” Hahaha. Terima kasih hiburan dan sanjungannya ",daniel sibolang durian medan bernyanyi lagu kocak kaya kerja tidur tengok jokowi rindu bernyanyi sepeda hiburan sanjungannya,NA,NA,15401,3655,641
Jokowi,Joko Widodo,jokowi,2019-03-17T02:20:00Z,"Hadir di pagelaran budaya lintas etnis Provinsi Sumatra Utara di Medan, kemarin, saya dan Ibu Negara mengenakan pakaian adat Melayu. Sumut ini miniaturnya Indonesia. Meski didiami berbagai suku dan agama, tak ada perpecahan mau pun pertikaian di Sumatra karena perbedaan itu.",hadir pagelaran budaya lintas etnis provinsi sumatra utara medan kemarin negara mengenakan pakaian adat melayu sumut miniaturnya indonesia didiami suku agama perpecahan pertikaian sumatra perbedaan,NA,NA,9692,1973,478
Jokowi,Joko Widodo,jokowi,2019-03-16T10:00:00Z,"Kamis lalu blusukan di Pasar Pagi Pangkalpinang, pagi ini saya datang ke Pasar Petisah di Kota Medan. Apa yang khas di kota ini? Aha, teri medan. Saya beli satu kilogram seharga Rp120 ribu untuk oleh-oleh ke rumah, selain sayur, buah, dan daging.",kamis blusukan pasar pagi pangkalpinang pagi pasar petisah kota medan khas kota aha teri medan beli kilogram seharga rp1 ribu rumah sayur buah daging,NA,NA,8804,1503,515
Jokowi,Joko Widodo,jokowi,2019-03-16T01:54:00Z,"Tak menyangka begini ramainya sambutan masyarakat Kab. Humbang Hasudutan saat saya menyinggahi Pasar Rakyat Dolok Sanggul, kemarin. Mobil yang saya tumpangi sampai beringsut-ingsut menembus kerumunan. Di pasar ini, saya dan Ibu Negara membeli beberapa helai kain ulos. Horas.",menyangka ramainya sambutan masyarakat kabupaten humbang hasudutan menyinggahi pasar rakyat dolok sanggul kemarin mobil tumpangi beringsut ingsut menembus kerumunan pasar negara beli helai kain ulos horas,NA,NA,16233,3748,1571
Jokowi,Joko Widodo,jokowi,2019-03-15T10:31:00Z,"Duka cita yang dalam atas jatuhnya korban penembakan para teroris di Masjid Al Noor dan Linwood di Christchurch, Selandia Baru. Siapa pun pelakunya, saya mengutuk dengan keras aksi tersebut. Saya mengimbau kepada para WNI di Selandia Baru untuk senantiasa waspada dan hati-hati.",duka cita jatuhnya korban penembakan teroris masjid noor linwood christchurch selandia pelakunya mengutuk keras aksi mengimbau wni selandia senantiasa waspada hati hati,NA,NA,21870,9744,689
Jokowi,Joko Widodo,jokowi,2019-03-15T03:51:00Z,"Selamat pagi. Sudah sarapan dan minum kopi? Semalam saya ngopi di Kedai Kopi Partungkoan, Kabupaten Toba Samosir, Sumatra Utara.",sarapan minum kopi semalam ngopi kedai kopi partungkoan kabupaten toba samosir sumatra utara,NA,NA,16998,3555,1905
Jokowi,Joko Widodo,jokowi,2019-03-14T12:26:00Z,"Terminal baru di Bandara Depati Amir, Kepulauan Bangka Belitung, pagi tadi saya resmikan. Daya tampungnya 1,5 juta penumpang per tahun. Ternyata, setahun sudah dua juta penumpang. Ya sudah, kita rencanakan lagi terminal baru di sayap kanan dan kiri dari yang sudah jadi ini.",terminal bandara depati amir kepulauan bangka belitung pagi resmikan daya tampungnya juta penumpang setahun juta penumpang rencanakan terminal sayap kanan kiri,NA,NA,10602,2426,590
Jokowi,Joko Widodo,jokowi,2019-03-14T07:39:00Z,"Jalan Trans Papua bukan sekadar untuk memperlancar arus barang atau membuka akses ke daerah terisolir, tapi juga memberikan rasa keadilan terhadap mereka yang selama ini terabaikan.",jalan trans papua memperlancar arus barang membuka akses daerah terisolir keadilan terabaikan,NA,NA,16401,4211,774
Jokowi,Joko Widodo,jokowi,2019-03-14T02:29:00Z,"Pasar Ikan Muara Baru, Jakarta Utara kini jadi pasar ikan modern yang nyaman, punya 896 lapak penjual ikan segar, 8 food court, dll. Ini impian lama saya, melihat Indonesia punya pasar ikan modern seperti Tsukiji di Jepang. Akhirnya terwujud setelah 2,5 tahun penantian.",pasar ikan muara jakarta utara pasar ikan modern nyaman eighthundredninety- lapak penjual ikan segar food court impian indonesia pasar ikan modern tsukiji jepang terwujud penantian,NA,NA,9503,2074,575
Jokowi,Joko Widodo,jokowi,2019-03-13T13:58:00Z,"Ada desa yang warganya harus mengitari sungai berkilo-kilometer setiap ke desa tetangga. Ada yang anak-anaknya ke sekolah bertaruh nyawa meniti tambang di atas kali. Dll. Di desa-desa seperti itu kita bangun jembatan gantung, 164 unit sepanjang 2015-2018, lalu 166 tahun ini.",desa warga mengitari sungai berkilo kilometer desa tetangga anak anak sekolah bertaruh nyawa meniti tambang kali desa desa bangun jembatan gantung onehundredsixty- unit onehundredsixty-,NA,NA,13353,3430,655
Jokowi,Joko Widodo,jokowi,2019-03-13T10:37:00Z,"Keliling pameran furnitur IFEX 2019 di Kemayoran siang ini, saya jadi ingat masa-masa ikut pameran dan menjaga stand sendiri, bertemu calon pelanggan, dan menangkap setiap peluang pasar mebel produksi perusahaan saya. Peluang industri ini untuk meningkat masih terbentang luas.",keliling pameran furnitur ifex twothousandnineteen kemayoran siang pameran menjaga stand bertemu calon pelanggan menangkap peluang pasar mebel produksi perusahaan peluang industri meningkat terbentang luas,NA,NA,5979,1140,274
Jokowi,Joko Widodo,jokowi,2019-03-13T06:32:00Z,"Empat tahun terakhir, jembatan yang kita bangun di seluruh Indonesia jika disambung-sambungkan, panjangnya lebih dari 41 km! Dari ikon daerah seperti Jembatan Holtekamp di Jayapura dan Jembatan Kali Kuto di Jawa Tengah, sampai yang semata-mata untuk konektivitas antardaerah.",jembatan bangun indonesia disambung sambungkan panjangnya forty- ikon daerah jembatan holtekamp jayapura jembatan kali kuto jawa mata konektivitas antardaerah,NA,NA,14147,3520,839
Jokowi,Joko Widodo,jokowi,2019-03-13T01:56:00Z,"Istora Senayan dipenuhi 16.000 tenaga kerja yang menerima sertifikat keahlian pekerja konstruksi, kemarin. Sampai akhir 2018, pekerja bersertifikat kita baru 616 ribu dari total 8,3 juta pekerja konstruksi.",istora senayan penuh tenaga kerja menerima sertifikat keahlian pekerja konstruksi kemarin twothousandeighteen pekerja bersertifikat sixhundredsixteen ribu total juta pekerja konstruksi,NA,NA,11058,2454,653
Jokowi,Joko Widodo,jokowi,2019-03-12T14:39:00Z,"Syukur Alhamdulillah, Siti Aisyah akhirnya terbebas dari ancaman hukuman yang berat di Malaysia. Sejak masalahnya muncul pada Februari 2017, pemerintah telah turun mengupayakan pendampingan hukum yang panjang, lama, dan terus menerus. Selamat kembali ke Tanah Air, Siti Aisyah.",syukur siti aisyah terbebas ancaman hukuman berat malaysia muncul februari twothousandseventeen pemerintah turun mengupayakan pendampingan hukum menerus selamat tanah air siti aisyah,NA,NA,10108,2156,1017
Jokowi,Joko Widodo,jokowi,2019-03-12T13:14:00Z,"Terminal 3 Bandara Soekarno Hatta, Cengkareng yang modern. Luasnya lebih 42 ha, dilengkapi fasilitas mutakhir, termasuk skytrain tanpa awak sebagai penghubung antarterminal. Terminal 3 Bandara Soekarno Hatta adalah etalase di gerbang utama Indonesia.",terminal bandara soekarno hatta cengkareng modern luasnya forty- dilengkapi fasilitas mutakhir skytrain awak penghubung antarterminal terminal bandara soekarno hatta etalase gerbang utama indonesia,NA,NA,10246,2903,477
Jokowi,Joko Widodo,jokowi,2019-03-12T11:59:00Z,Hati-hati menebar berita yang belum pasti benar. Meluruskan berita hoaks seperti mengumpulkan kembali beling-beling dari cawan yang pecah. Takkan kembali utuh.,hati hati menebar berita meluruskan berita hoaks mengumpulkan beling beling cawan pecah takkan utuh,NA,NA,18627,6246,2418
Jokowi,Joko Widodo,jokowi,2019-03-12T06:29:00Z,"Megah dan modern, luas dan nyaman. Begitu kata para calon penumpang pesawat tentang Bandar Udara Kertajati di Majalengka, Jawa Barat.",megah modern luas nyaman calon penumpang pesawat bandar udara kertajati majalengka jawa barat,NA,NA,11549,2814,522
Jokowi,Joko Widodo,jokowi,2019-03-12T01:13:00Z,"Indonesia siap menjadi tuan rumah balap motor MotoGP 2021 di sirkuit jalanan kawasan wisata Mandalika, NTB. Kesiapan kita itu saya sampaikan kepada Carmelo Ezpeleta, bos Dorna, penyelenggara MotoGP, yang datang ke Istana Bogor, kemarin. Sirkuit Mandalika segera kita bangun.",indonesia tuan rumah balap motor motogp twothousandtwenty- sirkuit jalan kawasan wisata mandalika ntb kesiapan carmelo ezpeleta dorna penyelenggara motogp istana bogor kemarin sirkuit mandalika bangun,NA,NA,16060,4731,1179
Jokowi,Joko Widodo,jokowi,2019-03-11T11:23:00Z,"Para finalis Putri Indonesia 2019 di tangga Istana Bogor, pagi tadi. Mereka adalah generasi milenial yang tumbuh dengan kesadaran bahwa keberagaman bangsa Indonesia justru mempersatukan.",finalis putri indonesia twothousandnineteen tangga istana bogor pagi generasi milenial tumbuh kesadaran keberagaman bangsa indonesia mempersatukan,NA,NA,10724,1901,456
Jokowi,Joko Widodo,jokowi,2019-03-11T02:52:00Z,"Hendra Setiawan dan Mohammad Ahsan merebut juara ganda putra bulu tangkis All England 2019 di Birmingham, semalam. Tertinggal pada gim pertama, tapi semangat dan optimisme membuat The Daddies bangkit merebut dua gim berikutnya. Selamat!",hendra setiawan mohammad ahsan merebut juara ganda putra bulu tangkis england twothousandnineteen birmingham semalam tertinggal gim semangat optimis daddies bangkit merebut gim selamat,NA,NA,19152,6330,526
Jokowi,Joko Widodo,jokowi,2019-03-10T10:18:00Z,"Cak Lontong bertanya, dan saya tak menyangka itu pertanyaannya. Tapi ya, harus dijawab. Saksikan obrolan saya dengan komedian Cak Lontong “30 Menit Bersama Presiden” pada pukul sepuluh malam ini.",lontong menyangka saksikan obrolan komedian lontong thirty menit presiden sepuluh malam,NA,NA,10109,2286,486
Jokowi,Joko Widodo,jokowi,2019-03-10T07:46:00Z,"Sudah direncanakan 15 tahun lalu, Terowongan Nanjung baru kita kerjakan tahun 2017. Padahal, terowongan ini penting untuk mengatasi penyempitan alur Sungai Citarum di daerah berbukit Curug Jompong. Terowongan Nanjung salah satu upaya mengendalikan banjir di Bandung Selatan.",direncanakan fifteen terowongan nanjung kerjakan twothousandseventeen terowongan mengatasi penyempitan alur sungai citarum daerah berbukit curug jompong terowongan nanjung salah upaya mengendalikan banjir bandung selatan,NA,NA,8740,1831,412
